_org_class,_org_name,study_count,_pct,_cumm_pct
INDUSTRY,"Rexahn Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8773691718937551
INDUSTRY,"RegeneRx Biopharmaceuticals, Inc.",4,4.528882951020131e-05,0.8774144607232652
INDUSTRY,Ovid Therapeutics Inc.,4,4.528882951020131e-05,0.8774597495527754
OTHER,French Cardiology Society,4,4.528882951020131e-05,0.8775050383822856
OTHER,"University of Wisconsin, Milwaukee",4,4.528882951020131e-05,0.8775503272117957
INDUSTRY,"Outlook Therapeutics, Inc.",4,4.528882951020131e-05,0.8775956160413059
INDUSTRY,Athira Pharma,4,4.528882951020131e-05,0.877640904870816
OTHER,Hawler Medical University,4,4.528882951020131e-05,0.8776861937003262
OTHER,Essentia Health,4,4.528882951020131e-05,0.8777314825298363
INDUSTRY,"Novalar Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8777767713593465
OTHER,Fujian Medical University Union Hospital,4,4.528882951020131e-05,0.8778220601888567
INDUSTRY,Next Gen Pharma India Pvt. Ltd.,4,4.528882951020131e-05,0.8778673490183668
INDUSTRY,BIND Therapeutics,4,4.528882951020131e-05,0.877912637847877
OTHER,Ewha Womans University,4,4.528882951020131e-05,0.8779579266773871
INDUSTRY,Red de Terapia Celular,4,4.528882951020131e-05,0.8780032155068973
OTHER,University of Bristol,4,4.528882951020131e-05,0.8780485043364075
INDUSTRY,"Beijing Biostar Technologies, Ltd",4,4.528882951020131e-05,0.8780937931659176
INDUSTRY,Probi AB,4,4.528882951020131e-05,0.8781390819954278
INDUSTRY,"Beijing Minhai Biotechnology Co., Ltd",4,4.528882951020131e-05,0.8781843708249379
OTHER,Fundacion Nacional de Dermatologia,4,4.528882951020131e-05,0.8782296596544481
INDUSTRY,"Beijing Northland Biotech. Co., Ltd.",4,4.528882951020131e-05,0.8782749484839583
INDUSTRY,SIGA Technologies,4,4.528882951020131e-05,0.8783202373134684
OTHER,I.M. Sechenov First Moscow State Medical University,4,4.528882951020131e-05,0.8783655261429786
OTHER,"Children's Memorial Health Institute, Poland",4,4.528882951020131e-05,0.8784108149724887
INDUSTRY,STEBA France,4,4.528882951020131e-05,0.8784561038019989
INDUSTRY,"Aivita Biomedical, Inc.",4,4.528882951020131e-05,0.8785013926315091
INDUSTRY,"Akorn, Inc.",4,4.528882951020131e-05,0.8785466814610192
INDUSTRY,"SBPharmaceutical IND, Co., LTD",4,4.528882951020131e-05,0.8785919702905294
INDUSTRY,"Nielsen BioSciences, Inc.",4,4.528882951020131e-05,0.8786372591200395
OTHER,Wales Cancer Trials Unit,4,4.528882951020131e-05,0.8786825479495497
INDUSTRY,Processa Pharmaceuticals,4,4.528882951020131e-05,0.8787278367790599
OTHER,University of Toledo,4,4.528882951020131e-05,0.87877312560857
OTHER,European Mantle Cell Lymphoma Network,4,4.528882951020131e-05,0.8788184144380802
INDUSTRY,"Atossa Genetics, Inc.",4,4.528882951020131e-05,0.8788637032675903
OTHER,Fundacion CRIS de Investigación para Vencer el Cáncer,4,4.528882951020131e-05,0.8789089920971005
OTHER,University of Khartoum,4,4.528882951020131e-05,0.8789542809266107
INDUSTRY,NicOx,4,4.528882951020131e-05,0.8789995697561208
INDUSTRY,"RXi Pharmaceuticals, Corp.",4,4.528882951020131e-05,0.879044858585631
INDUSTRY,Regenxbio Inc.,4,4.528882951020131e-05,0.8790901474151411
INDUSTRY,"RVL Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8791354362446513
INDUSTRY,"Athenex, Inc.",4,4.528882951020131e-05,0.8791807250741615
INDUSTRY,R-Bio,4,4.528882951020131e-05,0.8792260139036716
INDUSTRY,Afimmune,4,4.528882951020131e-05,0.8792713027331818
OTHER,Fowler Kennedy Sport Medicine Clinic,4,4.528882951020131e-05,0.8793165915626919
INDUSTRY,"Anthos Therapeutics, Inc.",4,4.528882951020131e-05,0.8793618803922021
INDUSTRY,"Allegro Ophthalmics, LLC",4,4.528882951020131e-05,0.8794071692217122
INDUSTRY,"Qurient Co., Ltd.",4,4.528882951020131e-05,0.8794524580512224
OTHER,Erzincan Military Hospital,4,4.528882951020131e-05,0.8794977468807326
OTHER,Vall d'Hebron Institute of Oncology,4,4.528882951020131e-05,0.8795430357102427
INDUSTRY,"Nanjing Yoko Biomedical Co., Ltd.",4,4.528882951020131e-05,0.8795883245397529
OTHER,First People's Hospital of Foshan,4,4.528882951020131e-05,0.879633613369263
OTHER,Dr. Negrin University Hospital,4,4.528882951020131e-05,0.8796789021987732
INDUSTRY,SOFAR S.p.A.,4,4.528882951020131e-05,0.8797241910282834
OTHER,Consorzio Mario Negri Sud,4,4.528882951020131e-05,0.8797694798577935
OTHER,German Parkinson Study Group (GPS),4,4.528882951020131e-05,0.8798147686873037
INDUSTRY,QuatRx Pharmaceuticals Company,4,4.528882951020131e-05,0.8798600575168138
OTHER,Hospital Clinico Universitario de Santiago,4,4.528882951020131e-05,0.879905346346324
OTHER,University of Göttingen,4,4.528882951020131e-05,0.8799506351758342
OTHER,Weprom,4,4.528882951020131e-05,0.8799959240053443
OTHER,Hubei Cancer Hospital,4,4.528882951020131e-05,0.8800412128348545
INDUSTRY,Sanotize Research and Development corp.,4,4.528882951020131e-05,0.8800865016643646
INDUSTRY,"Bio-Medical Research, Ltd.",4,4.528882951020131e-05,0.8801317904938748
INDUSTRY,"ORA, Inc.",4,4.528882951020131e-05,0.880177079323385
OTHER,Fuzhou General Hospital,4,4.528882951020131e-05,0.8802223681528951
OTHER,Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III,4,4.528882951020131e-05,0.8802676569824053
OTHER,Hamdard University,4,4.528882951020131e-05,0.8803129458119154
INDUSTRY,Amaranth Medical Inc.,4,4.528882951020131e-05,0.8803582346414256
INDUSTRY,NuSirt Biopharma,4,4.528882951020131e-05,0.8804035234709358
INDUSTRY,RTI Surgical,4,4.528882951020131e-05,0.8804488123004459
INDUSTRY,"ROX Medical, Inc.",4,4.528882951020131e-05,0.8804941011299561
INDUSTRY,Piramal Enterprises Limited,4,4.528882951020131e-05,0.8805393899594662
INDUSTRY,"Nevakar, Inc.",4,4.528882951020131e-05,0.8805846787889764
INDUSTRY,AlloVir,4,4.528882951020131e-05,0.8806299676184866
INDUSTRY,Moleac Pte Ltd.,4,4.528882951020131e-05,0.8806752564479967
OTHER,University of Health Sciences Lahore,4,4.528882951020131e-05,0.8807205452775069
INDUSTRY,Aposense Ltd.,4,4.528882951020131e-05,0.880765834107017
OTHER,Harvard Medical School (HMS and HSDM),4,4.528882951020131e-05,0.8808111229365272
INDUSTRY,Nabriva Therapeutics AG,4,4.528882951020131e-05,0.8808564117660374
INDUSTRY,RDC Clinical Pty Ltd,4,4.528882951020131e-05,0.8809017005955475
INDUSTRY,Sanaria Inc.,4,4.528882951020131e-05,0.8809469894250577
INDUSTRY,"Nuon Therapeutics, Inc.",4,4.528882951020131e-05,0.8809922782545678
OTHER,Urmia University of Medical Sciences,4,4.528882951020131e-05,0.881037567084078
INDUSTRY,Roxall Medicina España S.A,4,4.528882951020131e-05,0.8810828559135881
INDUSTRY,Andromeda Biotech Ltd.,4,4.528882951020131e-05,0.8811281447430983
INDUSTRY,Nutricia Research,4,4.528882951020131e-05,0.8811734335726085
INDUSTRY,PolyPid Ltd.,4,4.528882951020131e-05,0.8812187224021186
INDUSTRY,"Asklepion Pharmaceuticals, LLC",4,4.528882951020131e-05,0.8812640112316288
OTHER,German Cancer Research Center,4,4.528882951020131e-05,0.881309300061139
OTHER,First Affiliated Hospital of Wenzhou Medical University,4,4.528882951020131e-05,0.8813545888906491
INDUSTRY,Beyond Air Inc.,4,4.528882951020131e-05,0.8813998777201593
INDUSTRY,AlgiPharma AS,4,4.528882951020131e-05,0.8814451665496694
OTHER,Logan College of Chiropractic,4,4.528882951020131e-05,0.8814904553791796
INDUSTRY,Capstone Therapeutics,4,4.528882951020131e-05,0.8815357442086897
INDUSTRY,IntraBio Inc,4,4.528882951020131e-05,0.8815810330381999
OTHER,"Mid-Atlantic Epilepsy and Sleep Center, LLC",4,4.528882951020131e-05,0.8816263218677101
INDUSTRY,Integra LifeSciences Corporation,4,4.528882951020131e-05,0.8816716106972202
FED,VA Pittsburgh Healthcare System,4,4.528882951020131e-05,0.8817168995267304
INDUSTRY,TSH Biopharm Corporation Limited,4,4.528882951020131e-05,0.8817621883562405
INDUSTRY,TRB Chemedica,4,4.528882951020131e-05,0.8818074771857507
OTHER,Tianjin Medical University,4,4.528882951020131e-05,0.8818527660152609
OTHER,"State-Financed Health Facility ""Samara Regional Medical Center Dinasty""",4,4.528882951020131e-05,0.881898054844771
INDUSTRY,"ADMA Biologics, Inc.",4,4.528882951020131e-05,0.8819433436742812
INDUSTRY,Vical,4,4.528882951020131e-05,0.8819886325037913
INDUSTRY,"AEON Biopharma, Inc.",4,4.528882951020131e-05,0.8820339213333015
OTHER,Robert Wood Johnson Foundation,4,4.528882951020131e-05,0.8820792101628117
OTHER,Mercy Medical Center,4,4.528882951020131e-05,0.8821244989923218
NETWORK,Korean South West Oncology Group,4,4.528882951020131e-05,0.882169787821832
INDUSTRY,Cell>Point LLC,4,4.528882951020131e-05,0.8822150766513421
INDUSTRY,Vicore Pharma AB,4,4.528882951020131e-05,0.8822603654808523
OTHER,Riyadh Colleges of Dentistry and Pharmacy,4,4.528882951020131e-05,0.8823056543103625
OTHER,Riyadh Fertility and Reproductive Health center,4,4.528882951020131e-05,0.8823509431398726
INDUSTRY,Cell Medica Ltd,4,4.528882951020131e-05,0.8823962319693828
INDUSTRY,SyneuRx International (Taiwan) Corp,4,4.528882951020131e-05,0.8824415207988929
OTHER,Beijing Anzhen Hospital,4,4.528882951020131e-05,0.8824868096284031
INDUSTRY,"Taejoon Pharmaceutical Co., Ltd.",4,4.528882951020131e-05,0.8825320984579132
INDUSTRY,Institut Pasteur,4,4.528882951020131e-05,0.8825773872874234
INDUSTRY,TaiMed Biologics Inc.,4,4.528882951020131e-05,0.8826226761169336
INDUSTRY,Viamet,4,4.528882951020131e-05,0.8826679649464437
OTHER,"RTOG Foundation, Inc.",4,4.528882951020131e-05,0.8827132537759539
INDUSTRY,A. Vogel AG,4,4.528882951020131e-05,0.882758542605464
INDUSTRY,"ForSight Vision5, Inc.",4,4.528882951020131e-05,0.8828038314349742
INDUSTRY,Crux Biomedical,4,4.528882951020131e-05,0.8828491202644844
INDUSTRY,"CrystalGenomics, Inc.",4,4.528882951020131e-05,0.8828944090939945
OTHER,"Azienda Ospedaliero, Universitaria Meyer",4,4.528882951020131e-05,0.8829396979235047
INDUSTRY,"Tarsa Therapeutics, Inc.",4,4.528882951020131e-05,0.8829849867530148
INDUSTRY,Veloce BioPharma LLC,4,4.528882951020131e-05,0.883030275582525
OTHER_GOV,China National Center for Cardiovascular Diseases,4,4.528882951020131e-05,0.8830755644120352
INDUSTRY,Infectopharm Arzneimittel GmbH,4,4.528882951020131e-05,0.8831208532415453
INDUSTRY,"Inflexxion, Inc.",4,4.528882951020131e-05,0.8831661420710555
INDUSTRY,Innate Pharma,4,4.528882951020131e-05,0.8832114309005656
INDUSTRY,Finch Research and Development LLC.,4,4.528882951020131e-05,0.8832567197300758
INDUSTRY,Fidia Farmaceutici s.p.a.,4,4.528882951020131e-05,0.883302008559586
INDUSTRY,Vernalis (R&D) Ltd,4,4.528882951020131e-05,0.8833472973890961
INDUSTRY,Curemark,4,4.528882951020131e-05,0.8833925862186063
INDUSTRY,Innogene Kalbiotech Pte. Ltd,4,4.528882951020131e-05,0.8834378750481164
FED,VA Puget Sound Health Care System,4,4.528882951020131e-05,0.8834831638776266
INDUSTRY,"Taiwan Otsuka Pharm. Co., Ltd",4,4.528882951020131e-05,0.8835284527071368
INDUSTRY,"Iterum Therapeutics, International Limited",4,4.528882951020131e-05,0.8835737415366469
OTHER,Mediterranea Medica S. L.,4,4.528882951020131e-05,0.8836190303661571
INDUSTRY,Implicit Bioscience,4,4.528882951020131e-05,0.8836643191956672
INDUSTRY,Viriom,4,4.528882951020131e-05,0.8837096080251774
INDUSTRY,"Jiangsu Yahong Meditech Co., Ltd aka Asieris",4,4.528882951020131e-05,0.8837548968546876
OTHER,Maternal and Child Health Hospital of Foshan,4,4.528882951020131e-05,0.8838001856841977
INDUSTRY,Jiangxi Qingfeng Pharmaceutical Co. Ltd.,4,4.528882951020131e-05,0.8838454745137079
OTHER,Ulsan University Hospital,4,4.528882951020131e-05,0.883890763343218
INDUSTRY,"Evergreen Therapeutics, Inc.",4,4.528882951020131e-05,0.8839360521727282
INDUSTRY,Calliditas Therapeutics AB,4,4.528882951020131e-05,0.8839813410022384
INDUSTRY,Jomaa Pharma GmbH,4,4.528882951020131e-05,0.8840266298317485
OTHER_GOV,BeerYaakov Mental Health Center,4,4.528882951020131e-05,0.8840719186612587
INDUSTRY,"Juniper Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8841172074907688
INDUSTRY,"Caliway Biopharmaceuticals Co., Ltd.",4,4.528882951020131e-05,0.884162496320279
INDUSTRY,Synairgen Research Ltd.,4,4.528882951020131e-05,0.8842077851497891
INDUSTRY,"Sumitomo Pharmaceutical (Suzhou) Co., Ltd.",4,4.528882951020131e-05,0.8842530739792993
OTHER,START Clinic for Mood and Anxiety Disorders,4,4.528882951020131e-05,0.8842983628088095
INDUSTRY,"Visterra, Inc.",4,4.528882951020131e-05,0.8843436516383196
OTHER,Bill & Melinda Gates Medical Research Institute,4,4.528882951020131e-05,0.8843889404678298
INDUSTRY,"Aadi, LLC",4,4.528882951020131e-05,0.88443422929734
INDUSTRY,"Daehwa Pharmaceutical Co., Ltd.",4,4.528882951020131e-05,0.8844795181268501
INDUSTRY,"Essentialis, Inc.",4,4.528882951020131e-05,0.8845248069563603
INDUSTRY,AbGenomics B.V Taiwan Branch,4,4.528882951020131e-05,0.8845700957858704
OTHER_GOV,"Services Institute of Medical Sciences, Pakistan",4,4.528882951020131e-05,0.8846153846153806
INDUSTRY,"Supergene, LLC",4,4.528882951020131e-05,0.8846606734448907
OTHER_GOV,Beijing Hospital,4,4.528882951020131e-05,0.8847059622744009
INDUSTRY,"Evolus, Inc.",4,4.528882951020131e-05,0.8847512511039111
INDUSTRY,CardioFocus,4,4.528882951020131e-05,0.8847965399334212
INDUSTRY,"SynCore Biotechnology Co., Ltd.",4,4.528882951020131e-05,0.8848418287629314
OTHER,Beijing Boren Hospital,4,4.528882951020131e-05,0.8848871175924415
INDUSTRY,"F-star Therapeutics, Inc.",4,4.528882951020131e-05,0.8849324064219517
OTHER,Stamford Hospital,4,4.528882951020131e-05,0.8849776952514619
INDUSTRY,J. Uriach and Company,4,4.528882951020131e-05,0.885022984080972
INDUSTRY,Cassiopea SpA,4,4.528882951020131e-05,0.8850682729104822
INDUSTRY,"EyePoint Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8851135617399923
INDUSTRY,Jacobus Pharmaceutical,4,4.528882951020131e-05,0.8851588505695025
OTHER,Beijing Chest Hospital,4,4.528882951020131e-05,0.8852041393990127
OTHER,"Medical Research Foundation, The Netherlands",4,4.528882951020131e-05,0.8852494282285228
INDUSTRY,CareFusion,4,4.528882951020131e-05,0.885294717058033
INDUSTRY,Cardium Therapeutics,4,4.528882951020131e-05,0.8853400058875431
OTHER,Royal Devon and Exeter NHS Foundation Trust,4,4.528882951020131e-05,0.8853852947170533
OTHER,"St. Luke's Hospital, Pennsylvania",4,4.528882951020131e-05,0.8854305835465635
OTHER,Royal Perth Hospital,4,4.528882951020131e-05,0.8854758723760736
OTHER,Medical Center Alkmaar,4,4.528882951020131e-05,0.8855211612055838
INDUSTRY,Japan Blood Products Organization,4,4.528882951020131e-05,0.8855664500350939
INDUSTRY,Cytori Therapeutics,4,4.528882951020131e-05,0.8856117388646041
INDUSTRY,Evotec International GmbH,4,4.528882951020131e-05,0.8856570276941143
OTHER,Nagoya University,4,4.528882951020131e-05,0.8857023165236244
OTHER,RTI International,4,4.528882951020131e-05,0.8857476053531346
INDUSTRY,"KalVista Pharmaceuticals, Ltd.",4,4.528882951020131e-05,0.8857928941826447
OTHER,TC Erciyes University,4,4.528882951020131e-05,0.8858381830121549
INDUSTRY,"Cloudbreak Therapeutics, LLC",4,4.528882951020131e-05,0.885883471841665
OTHER,Albert Schweitzer Hospital,4,4.528882951020131e-05,0.8859287606711752
INDUSTRY,GenSight Biologics,4,4.528882951020131e-05,0.8859740495006854
INDUSTRY,"Topokine Therapeutics, Inc.",4,4.528882951020131e-05,0.8860193383301955
OTHER,Olivia Newton-John Cancer Research Institute,4,4.528882951020131e-05,0.8860646271597057
OTHER,Oklahoma Medical Research Foundation,4,4.528882951020131e-05,0.8861099159892158
INDUSTRY,Gema Biotech S.A.,4,4.528882951020131e-05,0.886155204818726
INDUSTRY,Topaz Pharmaceuticals Inc,4,4.528882951020131e-05,0.8862004936482362
OTHER_GOV,Hospital Juarez de Mexico,4,4.528882951020131e-05,0.8862457824777463
INDUSTRY,HemaQuest Pharmaceuticals Inc.,4,4.528882951020131e-05,0.8862910713072565
INDUSTRY,Cidara Therapeutics Inc.,4,4.528882951020131e-05,0.8863363601367666
OTHER,Allina Health System,4,4.528882951020131e-05,0.8863816489662768
OTHER,Alzheimer's Disease Cooperative Study (ADCS),4,4.528882951020131e-05,0.886426937795787
OTHER,"Prince of Wales Hospital, Shatin, Hong Kong",4,4.528882951020131e-05,0.8864722266252971
INDUSTRY,VBI Vaccines Inc.,4,4.528882951020131e-05,0.8865175154548073
INDUSTRY,Tioga Pharmaceuticals,4,4.528882951020131e-05,0.8865628042843174
OTHER,Norfolk and Norwich University Hospitals NHS Foundation Trust,4,4.528882951020131e-05,0.8866080931138276
OTHER,Nordlandssykehuset HF,4,4.528882951020131e-05,0.8866533819433378
INDUSTRY,HighTide Biopharma Pty Ltd,4,4.528882951020131e-05,0.8866986707728479
INDUSTRY,Tigris Pharmaceuticals,4,4.528882951020131e-05,0.8867439596023581
OTHER,Optimal Health Research,4,4.528882951020131e-05,0.8867892484318682
OTHER,Oregon State University,4,4.528882951020131e-05,0.8868345372613784
INDUSTRY,Upsher-Smith Laboratories,4,4.528882951020131e-05,0.8868798260908886
OTHER_GOV,Ministry of Science and Technology of the People´s Republic of China,4,4.528882951020131e-05,0.8869251149203987
OTHER_GOV,Korea Health Industry Development Institute,4,4.528882951020131e-05,0.8869704037499089
OTHER_GOV,King Fahad Medical City,4,4.528882951020131e-05,0.887015692579419
INDUSTRY,ConjuChem,4,4.528882951020131e-05,0.8870609814089292
INDUSTRY,"UBP Greater China (Shanghai) Co., Ltd",4,4.528882951020131e-05,0.8871062702384394
OTHER,Abderrahmane Mami Hospital,4,4.528882951020131e-05,0.8871515590679495
INDUSTRY,GlycoMimetics Incorporated,4,4.528882951020131e-05,0.8871968478974597
OTHER,"Technological Centre of Nutrition and Health, Spain",4,4.528882951020131e-05,0.8872421367269698
INDUSTRY,Concentric Analgesics,4,4.528882951020131e-05,0.88728742555648
INDUSTRY,Trius Therapeutics LLC,4,4.528882951020131e-05,0.8873327143859902
OTHER,Pancreatic Cancer Research Team,4,4.528882951020131e-05,0.8873780032155003
OTHER,Palo Alto Veterans Institute for Research,4,4.528882951020131e-05,0.8874232920450105
OTHER,Palo Alto Medical Foundation,4,4.528882951020131e-05,0.8874685808745206
INDUSTRY,Trio Medicines Ltd.,4,4.528882951020131e-05,0.8875138697040308
INDUSTRY,"Coherus Biosciences, Inc.",4,4.528882951020131e-05,0.887559158533541
OTHER,"Texas Tech University Health Sciences Center, El Paso",4,4.528882951020131e-05,0.8876044473630511
OTHER,APR Applied Pharma Research s.a.,4,4.528882951020131e-05,0.8876497361925613
INDUSTRY,Unither Pharmaceuticals,4,4.528882951020131e-05,0.8876950250220714
INDUSTRY,"Corthera, Inc.(formerly BAS Medical, Inc.), a member of the Novartis group of companies",4,4.528882951020131e-05,0.8877403138515816
OTHER,Tabriz University,4,4.528882951020131e-05,0.8877856026810917
INDUSTRY,"Tibotec, Inc",4,4.528882951020131e-05,0.8878308915106019
OTHER,Arcispedale Santa Maria Nuova-IRCCS,4,4.528882951020131e-05,0.8878761803401121
OTHER,Azienda Ospedaliera Universitaria Senese,4,4.528882951020131e-05,0.8879214691696222
OTHER,Instituto de Investigación Marqués de Valdecilla,4,4.528882951020131e-05,0.8879667579991324
NIH,National Institute of General Medical Sciences (NIGMS),4,4.528882951020131e-05,0.8880120468286425
INDUSTRY,Checkmate Pharmaceuticals,4,4.528882951020131e-05,0.8880573356581527
INDUSTRY,"ImaginAb, Inc.",4,4.528882951020131e-05,0.8881026244876629
INDUSTRY,"Imara, Inc.",4,4.528882951020131e-05,0.888147913317173
INDUSTRY,"Imbria Pharmaceuticals, Inc.",4,4.528882951020131e-05,0.8881932021466832
OTHER,Attikon Hospital,4,4.528882951020131e-05,0.8882384909761933
INDUSTRY,Vantia Ltd,4,4.528882951020131e-05,0.8882837798057035
INDUSTRY,Fulcrum Therapeutics,4,4.528882951020131e-05,0.8883290686352137
INDUSTRY,"Chase Pharmaceuticals Corporation, an affiliate of Allergan plc",4,4.528882951020131e-05,0.8883743574647238
INDUSTRY,"Immune Response BioPharma, Inc.",4,4.528882951020131e-05,0.888419646294234
INDUSTRY,Hope Pharmaceuticals,4,4.528882951020131e-05,0.8884649351237441
OTHER,Australian National University,4,4.528882951020131e-05,0.8885102239532543
